File name,NOS Title,URN,SOC Code,Suite
cfabad332.pdf,store and retrieve information using a filing system,cfabad332,['4159'],business and administration 2013
cfabad333.pdf,archive information,cfabad333,['4159'],business and administration 2010
cfabad334.pdf,provide archive services,cfabad334,['4159'],business and administration 2010
cfabae141.pdf,use occupational and safety guidelines when using a workstation,cfabae141,['4159'],business and administration 2013
cfabaf111.pdf,invite tenders and select contractors,cfabaf111,['4159'],business and administration 2013
cfabaf121.pdf,monitor and evaluate the performance of contractors,cfabaf121,['4159'],business and administration 2013
cfabaf131.pdf,order products and services,cfabaf131,['4159'],business and administration 2013
cfabaf132.pdf,prepare specifications for contracts,cfabaf132,['4159'],business and administration 2013
cfabaf141.pdf,maintain and issue stock items,cfabaf141,['4159'],business and administration 2013
cfabaf171.pdf,support work procedures in a business environment,cfabaf171,['4159'],business and administration 2013
cfabaf172.pdf,undertake work in a business environment,cfabaf172,['4159'],business and administration 2013
cfabaf173.pdf,review and maintain work in a business environment,cfabaf173,['4159'],business and administration 2013
cfabaf174.pdf,manage work in a business environment,cfabaf174,['4159'],business and administration 2013
cfabag121.pdf,contribute to decision-making in a business environment,cfabag121,['4159'],business and administration 2013
cfabag1210.pdf,work with other people in a business environment,cfabag1210,['4159'],business and administration 2013
cfabag1211.pdf,support other people to work in a business environment,cfabag1211,['4159'],business and administration 2013
cfabag1212.pdf,supervise a team in a business environment,cfabag1212,['4159'],business and administration 2010
cfabag122.pdf,make decisions in a business environment,cfabag122,['4159'],business and administration 2013
cfabag123.pdf,contribute to negotiations in a business environment,cfabag123,['4159'],business and administration 2013
cfabag124.pdf,negotiate in a business environment,cfabag124,['4159'],business and administration 2013
cfabag125.pdf,contribute to solving business problems,cfabag125,['4159'],business and administration 2013
cfabag126.pdf,plan how to solve business problems,cfabag126,['4159'],business and administration 2013
cfabag127.pdf,solve business problems,cfabag127,['4159'],business and administration 2013
cfabag128.pdf,evaluate and solve business problems,cfabag128,['4159'],business and administration 2013
cfabag129.pdf,contribute to working with others in a business environment,cfabag129,['4159'],business and administration 2013
cfabah111.pdf,support the monitoring and evaluation of trends and events that affect organisations,cfabah111,['4159'],business and administration 2013
cfabah112.pdf,support partnership working,cfabah112,['4159'],business and administration 2010
cfabah113.pdf,promote partnership working,cfabah113,['4159'],business and administration 2010
cfabah114.pdf,monitor and evaluate trends and events that affect organisations,cfabah114,['4159'],business and administration 2013
cfabah121.pdf,develop and establish systems and procedures to review organisational performance,cfabah121,['4159'],business and administration 2013
cfabah122.pdf,assist in improving organisational performance,cfabah122,['4159'],business and administration 2013
cfabah123.pdf,assist in reviewing organisational performance,cfabah123,['4159'],business and administration 2013
cfabah124.pdf,improve corporate performance,cfabah124,['4159'],business and administration 2010
cfabah125.pdf,review corporate performance,cfabah125,['4159'],business and administration 2010
cfabai131.pdf,support organisational decision-making,cfabai131,['4159'],business and administration 2013
cfabai132.pdf,inform and facilitate organisational decision-making,cfabai132,['4159'],business and administration 2013
cfabat001l.pdf,evaluate and develop the organisation’s ability to bid,cfabat001,,bidding and tendering 2013
cfabat002l.pdf,prepare to bid,cfabat002,,bidding and tendering 2013
cfabat003l.pdf,plan the bid,cfabat003,,bidding and tendering 2013
cfabat004l.pdf,write and submit the bid,cfabat004,,bidding and tendering 2013
cfabat005l.pdf,undertake post-submission activities,cfabat005,,bidding and tendering 2013
cfabcf.pdf,build case files,cfabcf,['2419'],legal administration 2010
cfabcm001.pdf,develop a business continuity management strategy,cfabcm001,['2423'],business continuity management 2014
cfabcm002.pdf,conduct a business impact analysis and risk assessment,cfabcm002,['2423'],business continuity management 2013
cfabcm003.pdf,develop business continuity management plans and/or procedures,cfabcm003,['2423'],business continuity management 2013
cfabcm004.pdf,communicate during an incident,cfabcm004,['2423'],business continuity management 2013
cfabcm005.pdf,manage the incident response,cfabcm005,['2423'],business continuity management 2013
cfabcm006.pdf,raise awareness of business continuity,cfabcm006,['2423'],business continuity management 2014
cfabd1.pdf,check the likely success of a business idea,cfabd1,['2423'],business enterprise
cfabd10.pdf,get support for a creative business idea,cfabd10,['2423'],business enterprise
cfabd12.pdf,manage succession for your family business,cfabd12,['2423'],business enterprise
cfabd2.pdf,define your product or service,cfabd2,['2423'],business enterprise
cfabd3.pdf,plan where your business is going,cfabd3,['1115'],business enterprise
cfabd4.pdf,carry out a review of your business,cfabd4,['2423'],business enterprise
cfabd5.pdf,carry out the plans for your business,cfabd5,['2423'],business enterprise
cfabd6.pdf,make changes to improve the business,cfabd6,['1139'],business enterprise
cfabd7.pdf,improve the quality of products or services,cfabd7,['1139'],business enterprise
cfabd8.pdf,plan your exit strategy,cfabd8,['2423'],business enterprise
cfabd9.pdf,evaluate an existing business opportunity,cfabd9,['2423'],business enterprise
cfabes001.pdf,develop awareness amongst potential clients as a source of trusted and responsible support,cfabes001,['2423'],business and enterprise support 2013
cfabes002.pdf,research the background and experiences of the client,cfabes002,['2423'],business and enterprise support 2013
cfabes003.pdf,build a relationship with the client,cfabes003,['2423'],business and enterprise support 2013
cfabes004.pdf,maintain an effective relationship with the client,cfabes004,['2423'],business and enterprise support 2013
cfabes005.pdf,help the client to analyse the business opportunity,cfabes005,['2423'],business and enterprise support 2013
cfabes006.pdf,use personal experience and expertise to identify the needs of the client,cfabes006,['2423'],business and enterprise support 2013
cfabes007.pdf,apply your knowledge and experience of business and its core functions,cfabes007,['2423'],business and enterprise support 2013
cfabes008.pdf,help the client to set and agree objectives,cfabes008,['2423'],business and enterprise support 2013
cfabes009.pdf,encourage the client to act for themselves,cfabes009,['2423'],business and enterprise support 2013
cfabes010l.pdf,enable the client to implement changes legacy,cfabes010l,['2423'],business and enterprise support 2013
cfabes011.pdf,help the client reflect on the link between improved performance and the investment in learning and skills development,cfabes011,['2423'],business and enterprise support 2013
cfabes012.pdf,monitor and evaluate own performance with the client,cfabes012,['2423'],business and enterprise support 2013
cfabes013.pdf,"develop own networks and relationships to provide access to information, support and resources",cfabes013,['2423'],business and enterprise support 2013
cfabes014.pdf,introduce the client to other sources of support,cfabes014,['2423'],business and enterprise support 2013
cfabes015.pdf,help the client to critically assess a business and enterprise support offer,cfabes015,['2423'],business and enterprise support 2013
cfabes016.pdf,help the client to build confidence and capacity to evaluate and access their own solutions,cfabes016,['2423'],business and enterprise support 2013
cfabes017.pdf,evaluate the quality of your own practice in business and enterprise support,cfabes017,['2423'],business and enterprise support 2013
cfabes018.pdf,develop your own ability to provide a business and enterprise support service,cfabes018,['2423'],business and enterprise support 2013
cfabes019.pdf,support the client through developing personal enterprising skills,cfabes019,['2423'],business and enterprise support 2013
