index,NOS Title,One_suite,supersuite,hierarchical
semae3099.pdf,carrying out maintenance of aircraft multi-seat life rafts and emergency packs,aeronautical engineering suite 3,engineering,35
semae3100.pdf,carrying out maintenance of aircrew oxygen masks,aeronautical engineering suite 3,engineering,24
semae3101.pdf,carrying out maintenance of aircrew personal survival packs (psp),aeronautical engineering suite 3,engineering,35
semae3102.pdf,carrying out maintenance of aircrew quick-release fasteners (qrf),aeronautical engineering suite 3,engineering,35
semae3103.pdf,carrying out maintenance of ejection seat headbox parachute assemblies,aeronautical engineering suite 3,engineering,35
semae3104.pdf,testing uninstalled aircraft assisted escape system (aaes) components,aeronautical engineering suite 3,engineering,24
semae3105.pdf,testing installed aircraft armament systems,aeronautical engineering suite 3,engineering,24
semae3106.pdf,testing uninstalled aircraft armament system components,aeronautical engineering suite 3,engineering,24
semae3107.pdf,undertaking fault diagnosis on installed aircraft armament systems,aeronautical engineering suite 3,engineering,20
semae3108.pdf,undertaking fault diagnosis on uninstalled aircraft armament system components,aeronautical engineering suite 3,engineering,20
semae3109.pdf,modifying aircraft armament systems and components,aeronautical engineering suite 3,engineering,38
semae3111.pdf,overhauling aircraft gun systems,aeronautical engineering suite 3,engineering,34
semae3112.pdf,overhauling aircraft assisted escape systems (aaes),aeronautical engineering suite 3,engineering,34
semae3113.pdf,overhauling aircraft armament release systems,aeronautical engineering suite 3,engineering,34
semae3114.pdf,removing aircraft armament system components,aeronautical engineering suite 3,engineering,24
semae3115.pdf,removing aircraft assisted escape systems (aaes),aeronautical engineering suite 3,engineering,24
semae3116.pdf,removing aircraft armament expendable stores,aeronautical engineering suite 3,engineering,24
semae3117.pdf,installing aircraft armament system components,aeronautical engineering suite 3,engineering,24
semae3118.pdf,installing aircraft assisted escape systems (aaes),aeronautical engineering suite 3,engineering,24
semae3119.pdf,installing aircraft armament expendable stores,aeronautical engineering suite 3,engineering,24
semae3120.pdf,carrying out fault diagnosis on aircraft avionics components or systems,aeronautical engineering suite 3,engineering,20
semae3121.pdf,undertaking scheduled maintenance of aircraft avionics equipment/systems,aeronautical engineering suite 3,engineering,24
semae3122.pdf,removing and replacing avionic indication and gauging components in aircraft systems,aeronautical engineering suite 3,engineering,24
semae3123.pdf,"removing and replacing components of aircraft electrical power control, distribution and protection systems",aeronautical engineering suite 3,engineering,24
semae3124.pdf,removing and replacing components of aircraft pitot static systems,aeronautical engineering suite 3,engineering,24
semae3125.pdf,removing and replacing components of aircraft armament systems,aeronautical engineering suite 3,engineering,24
semae3126.pdf,removing and replacing components of aircraft communication systems,aeronautical engineering suite 3,engineering,24
semae3127.pdf,removing and replacing components of aircraft passive warning and optical/surveillance systems,aeronautical engineering suite 3,engineering,24
semae3128.pdf,removing and replacing components of aircraft radar systems,aeronautical engineering suite 3,engineering,24
semae3129.pdf,removing and replacing components of aircraft navigational and computing systems,aeronautical engineering suite 3,engineering,24
semae3131.pdf,removing and replacing components of aircraft internal and external lighting systems,aeronautical engineering suite 3,engineering,24
semae3132.pdf,modifying aircraft avionic systems,aeronautical engineering suite 3,engineering,38
semae3133.pdf,carrying out tests on avionic indication and gauging components of aircraft systems,aeronautical engineering suite 3,engineering,24
semae3134.pdf,"carrying out tests on aircraft electrical power control, distribution and protection systems",aeronautical engineering suite 3,engineering,24
semae3135.pdf,carrying out tests on aircraft pitot static systems,aeronautical engineering suite 3,engineering,24
semae3136.pdf,carrying out tests on aircraft communication systems,aeronautical engineering suite 3,engineering,24
semae3137.pdf,carrying out tests on aircraft passive warning and optical/surveillance systems,aeronautical engineering suite 3,engineering,24
semae3138.pdf,carrying out tests on aircraft radar systems,aeronautical engineering suite 3,engineering,24
semae3139.pdf,carrying out tests on aircraft navigational and computing systems,aeronautical engineering suite 3,engineering,24
semae3140.pdf,carrying out tests on aircraft flight guidance and control systems,aeronautical engineering suite 3,engineering,24
semae3141.pdf,"carrying out fault diagnosis on aircraft airframe, mechanical components and systems",aeronautical engineering suite 3,engineering,20
semae3142.pdf,undertaking scheduled maintenance of aircraft airframe and mechanical equipment,aeronautical engineering suite 3,engineering,24
semae3143.pdf,removing and replacing aircraft power plant and components,aeronautical engineering suite 3,engineering,24
semae3144.pdf,removing and replacing components of aircraft control systems,aeronautical engineering suite 3,engineering,24
semae3145.pdf,removing and replacing components of aircraft fuel and lubrication systems,aeronautical engineering suite 3,engineering,24
semae3146.pdf,removing and replacing components of aircraft hydraulic systems,aeronautical engineering suite 3,engineering,24
semae3147.pdf,removing and replacing components of aircraft pneumatic and vacuum systems,aeronautical engineering suite 3,engineering,23
semae3148.pdf,removing and replacing components of aircraft environmental systems,aeronautical engineering suite 3,engineering,24
semae3149.pdf,removing and replacing components of aircraft power transmission systems,aeronautical engineering suite 3,engineering,24
semae3150.pdf,"removing and replacing components of aircraft cabin systems, equipment and furnishings",aeronautical engineering suite 3,engineering,24
